2023/12/8 下午 01:33:43	"MAC Address"	"Vendor"	"SSID"	"Access Point Name"	"Connected AP"	"Signal Strength"	"Quality"	"Station Count"	"Frequency"	"Position"	"Info"	"Adapter"
2023/12/8 下午 01:48:25	D0:4D:C6:F2:9F:12	"Aruba, a Hewlett Packard Enterprise Company"	"TUD-facility"	""	""	-60	79	"0"	"Ch 40 [5.200 GHz]"	""	"0 Stations, 4% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
2023/12/8 下午 01:48:25	D0:4D:C6:F2:9F:10	"Aruba, a Hewlett Packard Enterprise Company"	"eduroam"	""	""	-60	79	"5"	"Ch 40 [5.200 GHz]"	""	"5 Stations, 4% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
2023/12/8 下午 01:48:25	D0:4D:C6:F2:9F:11	"Aruba, a Hewlett Packard Enterprise Company"	"tudelft-dastud"	""	""	-60	79	"0"	"Ch 40 [5.200 GHz]"	""	"0 Stations, 4% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
2023/12/8 下午 01:48:25	D0:4D:C6:F2:A2:B2	"Aruba, a Hewlett Packard Enterprise Company"	"TUD-facility"	""	""	-56	80	"0"	"Ch 64 [5.320 GHz]"	""	"0 Stations, 3% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
2023/12/8 下午 01:48:25	D0:4D:C6:F2:A2:B1	"Aruba, a Hewlett Packard Enterprise Company"	"tudelft-dastud"	""	""	-56	80	"0"	"Ch 64 [5.320 GHz]"	""	"0 Stations, 3% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
2023/12/8 下午 01:48:25	D0:4D:C6:F2:A2:B0	"Aruba, a Hewlett Packard Enterprise Company"	"eduroam"	""	"連接接入點"	-56	80	"4"	"Ch 64 [5.320 GHz]"	""	"4 Stations, 3% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
2023/12/8 下午 01:48:25	D0:4D:C6:F2:A2:A0	"Aruba, a Hewlett Packard Enterprise Company"	"eduroam"	""	""	-54	81	"1"	"Ch 6 [2.437 GHz]"	""	"1 Station, 18% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
2023/12/8 下午 01:48:25	D0:4D:C6:F2:A2:A2	"Aruba, a Hewlett Packard Enterprise Company"	"TUD-facility"	""	""	-54	81	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 18% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
2023/12/8 下午 01:48:25	D0:4D:C6:F2:A2:A1	"Aruba, a Hewlett Packard Enterprise Company"	"tudelft-dastud"	""	""	-54	81	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 18% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
2023/12/8 下午 01:48:25	D0:4D:C6:F2:9F:00	"Aruba, a Hewlett Packard Enterprise Company"	"eduroam"	""	""	-53	82	"1"	"Ch 1 [2.412 GHz]"	""	"1 Station, 15% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
2023/12/8 下午 01:48:25	D0:4D:C6:F2:9F:02	"Aruba, a Hewlett Packard Enterprise Company"	"TUD-facility"	""	""	-53	82	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 15% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
2023/12/8 下午 01:48:25	D0:4D:C6:F2:9F:01	"Aruba, a Hewlett Packard Enterprise Company"	"tudelft-dastud"	""	""	-53	82	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 15% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
2023/12/8 下午 01:48:25	00:1E:42:4C:89:FC	"Teltonika"	"Husky-IF-if-0000513"	""	""	-51	82	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 34% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
2023/12/8 下午 01:48:25	D0:4D:C6:F2:C7:E0	"Aruba, a Hewlett Packard Enterprise Company"	"eduroam"	""	""	-80	45	"1"	"Ch 11 [2.462 GHz]"	""	"1 Station, 32% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
2023/12/8 下午 01:48:30	1C:28:AF:5B:FA:31	"Aruba, a Hewlett Packard Enterprise Company"	"tudelft-dastud"	""	""	-88	21	"0"	"Ch 48 [5.240 GHz]"	""	"0 Stations, 38% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
2023/12/8 下午 01:48:30	1C:28:AF:5B:FA:32	"Aruba, a Hewlett Packard Enterprise Company"	"TUD-facility"	""	""	-88	21	"0"	"Ch 48 [5.240 GHz]"	""	"0 Stations, 38% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
2023/12/8 下午 01:48:30	1C:28:AF:65:D3:70	"Aruba, a Hewlett Packard Enterprise Company"	"eduroam"	""	""	-88	21	"8"	""	""	"8 Stations, 29% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
2023/12/8 下午 01:48:30	1C:28:AF:65:D3:72	"Aruba, a Hewlett Packard Enterprise Company"	"TUD-facility"	""	""	-87	24	"0"	""	""	"0 Stations, 29% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
2023/12/8 下午 01:48:30	D0:4D:C6:F2:B9:D1	"Aruba, a Hewlett Packard Enterprise Company"	"tudelft-dastud"	""	""	-87	24	"0"	""	""	"0 Stations, 9% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
2023/12/8 下午 01:48:30	1C:28:AF:5B:FA:30	"Aruba, a Hewlett Packard Enterprise Company"	"eduroam"	""	""	-87	24	"32"	"Ch 48 [5.240 GHz]"	""	"32 Stations, 38% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
2023/12/8 下午 01:48:30	D0:4D:C6:F2:B9:D2	"Aruba, a Hewlett Packard Enterprise Company"	"TUD-facility"	""	""	-86	27	"0"	""	""	"0 Stations, 9% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
2023/12/8 下午 01:48:30	D0:4D:C6:F3:09:D1	"Aruba, a Hewlett Packard Enterprise Company"	"tudelft-dastud"	""	""	-86	27	"0"	"Ch 48 [5.240 GHz]"	""	"0 Stations, 10% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
2023/12/8 下午 01:48:30	1C:28:AF:5B:83:F2	"Aruba, a Hewlett Packard Enterprise Company"	"TUD-facility"	""	""	-86	27	"0"	""	""	"0 Stations, 36% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
2023/12/8 下午 01:48:30	D0:4D:C6:F2:B9:D0	"Aruba, a Hewlett Packard Enterprise Company"	"eduroam"	""	""	-86	27	"19"	""	""	"19 Stations, 9% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
2023/12/8 下午 01:48:30	1C:28:AF:5B:83:F0	"Aruba, a Hewlett Packard Enterprise Company"	"eduroam"	""	""	-85	30	"29"	""	""	"29 Stations, 36% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
2023/12/8 下午 01:48:30	D0:4D:C6:F3:09:D2	"Aruba, a Hewlett Packard Enterprise Company"	"TUD-facility"	""	""	-85	30	"0"	"Ch 48 [5.240 GHz]"	""	"0 Stations, 15% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
2023/12/8 下午 01:48:30	1C:28:AF:5B:83:F1	"Aruba, a Hewlett Packard Enterprise Company"	"tudelft-dastud"	""	""	-85	30	"0"	""	""	"0 Stations, 36% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
2023/12/8 下午 01:48:30	D0:4D:C6:F3:14:42	"Aruba, a Hewlett Packard Enterprise Company"	"TUD-facility"	""	""	-82	39	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 20% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
2023/12/8 下午 01:48:30	D0:4D:C6:F3:09:C1	"Aruba, a Hewlett Packard Enterprise Company"	"tudelft-dastud"	""	""	-82	39	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 6% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
2023/12/8 下午 01:48:30	1C:28:AF:65:E9:42	"Aruba, a Hewlett Packard Enterprise Company"	"TUD-facility"	""	""	-82	39	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 15% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
2023/12/8 下午 01:48:30	D0:4D:C6:F2:F2:02	"Aruba, a Hewlett Packard Enterprise Company"	"TUD-facility"	""	""	-82	39	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 21% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
2023/12/8 下午 01:48:30	D0:4D:C6:F3:09:C2	"Aruba, a Hewlett Packard Enterprise Company"	"TUD-facility"	""	""	-80	45	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 8% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
2023/12/8 下午 01:48:30	D0:4D:C6:F2:C7:E2	"Aruba, a Hewlett Packard Enterprise Company"	"TUD-facility"	""	""	-79	48	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 28% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
2023/12/8 下午 01:48:30	1C:28:AF:66:4C:C2	"Aruba, a Hewlett Packard Enterprise Company"	"TUD-facility"	""	""	-79	48	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 18% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
2023/12/8 下午 01:48:30	6C:B7:49:E9:C9:A9	"HUAWEI TECHNOLOGIES CO.,LTD"	"Honor 7X"	""	""	-79	48	"2"	"Ch 1 [2.412 GHz]"	""	"2 Stations, 0% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
2023/12/8 下午 01:48:30	D0:4D:C6:F2:C7:E0	"Aruba, a Hewlett Packard Enterprise Company"	"eduroam"	""	""	-79	48	"1"	"Ch 11 [2.462 GHz]"	""	"1 Station, 28% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
2023/12/8 下午 01:48:30	D0:4D:C6:F2:B9:C2	"Aruba, a Hewlett Packard Enterprise Company"	"TUD-facility"	""	""	-78	51	"1"	"Ch 6 [2.437 GHz]"	""	"1 Station, 19% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
2023/12/8 下午 01:48:30	1C:28:AF:5B:83:E1	"Aruba, a Hewlett Packard Enterprise Company"	"tudelft-dastud"	""	""	-77	54	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 34% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
2023/12/8 下午 01:48:30	D0:4D:C6:F2:B9:C1	"Aruba, a Hewlett Packard Enterprise Company"	"tudelft-dastud"	""	""	-77	54	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 19% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
2023/12/8 下午 01:48:30	D0:4D:C6:F2:C7:E1	"Aruba, a Hewlett Packard Enterprise Company"	"tudelft-dastud"	""	""	-77	54	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 32% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
2023/12/8 下午 01:48:30	1C:28:AF:5B:83:E0	"Aruba, a Hewlett Packard Enterprise Company"	"eduroam"	""	""	-77	54	"2"	"Ch 1 [2.412 GHz]"	""	"2 Stations, 34% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
2023/12/8 下午 01:48:30	D0:4D:C6:F2:B9:C0	"Aruba, a Hewlett Packard Enterprise Company"	"eduroam"	""	""	-77	54	"1"	"Ch 6 [2.437 GHz]"	""	"1 Station, 19% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
2023/12/8 下午 01:48:30	1C:28:AF:5B:83:E2	"Aruba, a Hewlett Packard Enterprise Company"	"TUD-facility"	""	""	-76	57	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 36% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
2023/12/8 下午 01:48:30	D0:4D:C6:F2:9A:71	"Aruba, a Hewlett Packard Enterprise Company"	"tudelft-dastud"	""	""	-72	69	"2"	""	""	"2 Stations, 3% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
2023/12/8 下午 01:48:30	D0:4D:C6:F2:45:C2	"Aruba, a Hewlett Packard Enterprise Company"	"TUD-facility"	""	""	-71	72	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 10% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
2023/12/8 下午 01:48:30	D0:4D:C6:F2:9A:72	"Aruba, a Hewlett Packard Enterprise Company"	"TUD-facility"	""	""	-71	72	"0"	""	""	"0 Stations, 3% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
2023/12/8 下午 01:48:30	D0:4D:C6:F2:9A:70	"Aruba, a Hewlett Packard Enterprise Company"	"eduroam"	""	""	-71	72	"8"	""	""	"8 Stations, 3% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
2023/12/8 下午 01:48:30	D0:4D:C6:F2:45:C0	"Aruba, a Hewlett Packard Enterprise Company"	"eduroam"	""	""	-70	75	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 10% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
2023/12/8 下午 01:48:30	D0:4D:C6:F2:45:C1	"Aruba, a Hewlett Packard Enterprise Company"	"tudelft-dastud"	""	""	-69	76	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 10% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
2023/12/8 下午 01:48:30	D0:4D:C6:F3:14:C2	"Aruba, a Hewlett Packard Enterprise Company"	"TUD-facility"	""	""	-69	76	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 19% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
2023/12/8 下午 01:48:30	D0:4D:C6:F3:14:C0	"Aruba, a Hewlett Packard Enterprise Company"	"eduroam"	""	""	-68	76	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 19% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
2023/12/8 下午 01:48:30	D0:4D:C6:F2:9A:62	"Aruba, a Hewlett Packard Enterprise Company"	"TUD-facility"	""	""	-66	77	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 23% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
2023/12/8 下午 01:48:30	D0:4D:C6:F2:9A:61	"Aruba, a Hewlett Packard Enterprise Company"	"tudelft-dastud"	""	""	-66	77	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 23% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
2023/12/8 下午 01:48:30	D0:4D:C6:F2:9A:60	"Aruba, a Hewlett Packard Enterprise Company"	"eduroam"	""	""	-66	77	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 23% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
2023/12/8 下午 01:48:30	D0:4D:C6:F3:14:C1	"Aruba, a Hewlett Packard Enterprise Company"	"tudelft-dastud"	""	""	-64	78	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 19% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
2023/12/8 下午 01:48:30	D0:4D:C6:F2:9F:12	"Aruba, a Hewlett Packard Enterprise Company"	"TUD-facility"	""	""	-60	79	"0"	"Ch 40 [5.200 GHz]"	""	"0 Stations, 4% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
2023/12/8 下午 01:48:30	D0:4D:C6:F2:9F:10	"Aruba, a Hewlett Packard Enterprise Company"	"eduroam"	""	""	-60	79	"6"	"Ch 40 [5.200 GHz]"	""	"6 Stations, 4% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
2023/12/8 下午 01:48:30	D0:4D:C6:F2:9F:11	"Aruba, a Hewlett Packard Enterprise Company"	"tudelft-dastud"	""	""	-60	79	"0"	"Ch 40 [5.200 GHz]"	""	"0 Stations, 4% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
2023/12/8 下午 01:48:30	D0:4D:C6:F2:A2:B2	"Aruba, a Hewlett Packard Enterprise Company"	"TUD-facility"	""	""	-56	80	"0"	"Ch 64 [5.320 GHz]"	""	"0 Stations, 2% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
2023/12/8 下午 01:48:30	D0:4D:C6:F2:A2:B1	"Aruba, a Hewlett Packard Enterprise Company"	"tudelft-dastud"	""	""	-56	80	"0"	"Ch 64 [5.320 GHz]"	""	"0 Stations, 2% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
2023/12/8 下午 01:48:30	D0:4D:C6:F2:A2:B0	"Aruba, a Hewlett Packard Enterprise Company"	"eduroam"	""	"連接接入點"	-56	80	"5"	"Ch 64 [5.320 GHz]"	""	"5 Stations, 2% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
2023/12/8 下午 01:48:30	D0:4D:C6:F2:A2:A0	"Aruba, a Hewlett Packard Enterprise Company"	"eduroam"	""	""	-54	81	"1"	"Ch 6 [2.437 GHz]"	""	"1 Station, 15% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
2023/12/8 下午 01:48:30	D0:4D:C6:F2:A2:A2	"Aruba, a Hewlett Packard Enterprise Company"	"TUD-facility"	""	""	-54	81	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 15% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
2023/12/8 下午 01:48:30	D0:4D:C6:F2:A2:A1	"Aruba, a Hewlett Packard Enterprise Company"	"tudelft-dastud"	""	""	-53	82	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 15% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
2023/12/8 下午 01:48:30	D0:4D:C6:F2:9F:00	"Aruba, a Hewlett Packard Enterprise Company"	"eduroam"	""	""	-52	82	"2"	"Ch 1 [2.412 GHz]"	""	"2 Stations, 16% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
2023/12/8 下午 01:48:30	D0:4D:C6:F2:9F:02	"Aruba, a Hewlett Packard Enterprise Company"	"TUD-facility"	""	""	-52	82	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 16% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
2023/12/8 下午 01:48:30	D0:4D:C6:F2:9F:01	"Aruba, a Hewlett Packard Enterprise Company"	"tudelft-dastud"	""	""	-52	82	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 16% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
2023/12/8 下午 01:48:30	00:1E:42:4C:89:FC	"Teltonika"	"Husky-IF-if-0000513"	""	""	-52	82	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 17% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
2023/12/8 下午 01:48:30	D0:4D:C6:F3:09:D0	"Aruba, a Hewlett Packard Enterprise Company"	"eduroam"	""	""	-86	27	"0"	"Ch 48 [5.240 GHz]"	""	"0 Stations, 10% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
2023/12/8 下午 01:48:35	D0:4D:C6:F2:F2:12	"Aruba, a Hewlett Packard Enterprise Company"	"TUD-facility"	""	""	-94	3	"0"	"Ch 40 [5.200 GHz]"	""	"0 Stations, 9% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
2023/12/8 下午 01:48:35	1C:28:AF:5B:FA:31	"Aruba, a Hewlett Packard Enterprise Company"	"tudelft-dastud"	""	""	-89	18	"0"	"Ch 48 [5.240 GHz]"	""	"0 Stations, 38% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
2023/12/8 下午 01:48:35	1C:28:AF:5B:FA:32	"Aruba, a Hewlett Packard Enterprise Company"	"TUD-facility"	""	""	-87	24	"0"	"Ch 48 [5.240 GHz]"	""	"0 Stations, 38% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
2023/12/8 下午 01:48:35	1C:28:AF:5B:FA:30	"Aruba, a Hewlett Packard Enterprise Company"	"eduroam"	""	""	-87	24	"32"	"Ch 48 [5.240 GHz]"	""	"32 Stations, 38% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
2023/12/8 下午 01:48:35	D0:4D:C6:F2:B9:D0	"Aruba, a Hewlett Packard Enterprise Company"	"eduroam"	""	""	-87	24	"19"	""	""	"19 Stations, 9% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
2023/12/8 下午 01:48:35	D0:4D:C6:F2:B9:D2	"Aruba, a Hewlett Packard Enterprise Company"	"TUD-facility"	""	""	-85	30	"0"	""	""	"0 Stations, 9% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
2023/12/8 下午 01:48:35	D0:4D:C6:F2:B9:D1	"Aruba, a Hewlett Packard Enterprise Company"	"tudelft-dastud"	""	""	-85	30	"0"	""	""	"0 Stations, 9% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
2023/12/8 下午 01:48:35	D0:4D:C6:F3:09:D2	"Aruba, a Hewlett Packard Enterprise Company"	"TUD-facility"	""	""	-83	36	"0"	"Ch 48 [5.240 GHz]"	""	"0 Stations, 14% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
2023/12/8 下午 01:48:35	1C:28:AF:65:E9:42	"Aruba, a Hewlett Packard Enterprise Company"	"TUD-facility"	""	""	-82	39	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 15% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
2023/12/8 下午 01:48:35	D0:4D:C6:F3:09:D1	"Aruba, a Hewlett Packard Enterprise Company"	"tudelft-dastud"	""	""	-82	39	"0"	"Ch 48 [5.240 GHz]"	""	"0 Stations, 14% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
2023/12/8 下午 01:48:35	D0:4D:C6:F3:14:42	"Aruba, a Hewlett Packard Enterprise Company"	"TUD-facility"	""	""	-82	39	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 20% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
2023/12/8 下午 01:48:35	D0:4D:C6:F2:F2:02	"Aruba, a Hewlett Packard Enterprise Company"	"TUD-facility"	""	""	-82	39	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 21% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
2023/12/8 下午 01:48:35	D0:4D:C6:F3:0A:42	"Aruba, a Hewlett Packard Enterprise Company"	"TUD-facility"	""	""	-80	45	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 14% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
2023/12/8 下午 01:48:35	D0:4D:C6:F2:C7:E2	"Aruba, a Hewlett Packard Enterprise Company"	"TUD-facility"	""	""	-79	48	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 28% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
2023/12/8 下午 01:48:36	D0:4D:C6:F2:C7:E0	"Aruba, a Hewlett Packard Enterprise Company"	"eduroam"	""	""	-79	48	"1"	"Ch 11 [2.462 GHz]"	""	"1 Station, 28% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
2023/12/8 下午 01:48:36	D0:4D:C6:F3:09:C1	"Aruba, a Hewlett Packard Enterprise Company"	"tudelft-dastud"	""	""	-78	51	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 23% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
2023/12/8 下午 01:48:36	D0:4D:C6:F3:09:C0	"Aruba, a Hewlett Packard Enterprise Company"	"eduroam"	""	""	-78	51	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 23% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
2023/12/8 下午 01:48:36	1C:28:AF:65:D3:60	"Aruba, a Hewlett Packard Enterprise Company"	"eduroam"	""	""	-78	51	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 15% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
2023/12/8 下午 01:48:36	1C:28:AF:65:D3:62	"Aruba, a Hewlett Packard Enterprise Company"	"TUD-facility"	""	""	-78	51	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 15% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
